retailer_id,sku_id,date,week_of_year,quantity_ordered,quantity_fulfilled,lead_time_days
6724,M009630,2025-01-20,4,23,15,1
6724,M009630,2025-01-27,5,40,40,1
6724,M009630,2025-02-03,6,16,16,1
6724,M009630,2025-02-10,7,23,23,4
6724,M009630,2025-02-17,8,31,31,5
6724,M009630,2025-02-24,9,30,30,10
6724,M009630,2025-03-03,10,24,24,2
6724,M009630,2025-03-10,11,18,18,6
6724,M009630,2025-03-17,12,26,26,4
6724,M009630,2025-03-24,13,26,26,2
6724,M009630,2025-03-31,14,40,40,9
6724,M009630,2025-04-07,15,32,32,3
6724,M009630,2025-04-14,16,27,27,3
6724,M009630,2025-04-21,17,24,24,9
6724,M009630,2025-04-28,18,31,31,3
6724,M009630,2025-05-05,19,25,25,1
6724,M009630,2025-05-12,20,23,23,4
6724,M009630,2025-05-19,21,22,22,3
6724,M009630,2025-05-26,22,43,43,8
6724,M009630,2025-06-02,23,22,22,1
6724,M009630,2025-06-09,24,25,25,1
6724,M009630,2025-06-16,25,22,22,3
6724,M009630,2025-06-23,26,21,21,1
6724,M009630,2025-06-30,27,31,31,7
6724,M009630,2025-07-07,28,22,15,2
6724,M009630,2025-07-14,29,25,25,2
6724,M009630,2025-07-21,30,24,24,4
6724,M009630,2025-07-28,31,31,31,3
6724,M009630,2025-08-04,32,17,17,3
6724,M009630,2025-08-11,33,21,17,3
6724,M009630,2025-08-18,34,22,22,5
6724,M009630,2025-08-25,35,25,19,6
6724,M009630,2025-09-01,36,21,21,5
6724,M009630,2025-09-08,37,18,18,1
6724,M009630,2025-09-15,38,20,20,2
6724,M009630,2025-09-22,39,21,21,11
6724,M009630,2025-09-29,40,32,32,2
6724,M009630,2025-10-06,41,19,19,3
6724,M009630,2025-10-13,42,20,18,1
6724,M009630,2025-10-20,43,19,19,1
6724,M009630,2025-10-27,44,31,31,5
6724,M009630,2025-11-03,45,17,17,1
6724,M009630,2025-11-10,46,27,27,5
6724,M009630,2025-11-17,47,19,19,4
6724,M009630,2025-11-24,48,18,18,1
6724,M009630,2025-12-01,49,22,22,3
6724,M009630,2025-12-08,50,24,24,7
6724,M009630,2025-12-15,51,24,24,10
6724,M009630,2025-12-22,52,27,27,2
6724,M009284,2024-01-08,2,94,94,1
6724,M009284,2024-01-15,3,102,102,1
6724,M009284,2024-01-22,4,109,109,4
6724,M009284,2024-01-29,5,121,121,2
6724,M009284,2024-02-05,6,91,91,1
6724,M009284,2024-02-12,7,99,99,4
6724,M009284,2024-02-19,8,107,107,2
6724,M009284,2024-02-26,9,171,171,1
6724,M009284,2024-03-04,10,95,95,2
6724,M009284,2024-03-11,11,122,122,13
6724,M009284,2024-03-18,12,73,73,9
6724,M009284,2024-03-25,13,190,190,2
6724,M009284,2024-04-15,16,114,114,1
6724,M009284,2024-04-22,17,88,88,4
6724,M009284,2024-04-29,18,138,138,3
6724,M009284,2024-05-20,21,67,67,1
6724,M009284,2024-05-27,22,89,62,5
6724,M009284,2024-06-03,23,80,80,3
6724,M009284,2024-06-10,24,79,79,4
6724,M009284,2024-06-17,25,72,72,1
6724,M009284,2024-06-24,26,83,83,11
6724,M009284,2024-07-08,28,75,75,4
6724,M009284,2024-07-15,29,58,58,2
6724,M009284,2024-07-22,30,72,72,1
6724,M009284,2024-07-29,31,125,125,1
6724,M009284,2024-08-05,32,65,65,1
6724,M009284,2024-08-12,33,55,55,2
6724,M009284,2024-08-19,34,69,69,18
6724,M009284,2024-08-26,35,86,86,2
6724,M009284,2024-09-02,36,61,61,1
6724,M009284,2024-09-09,37,58,58,1
6724,M009284,2024-09-30,40,75,75,2
6724,M009284,2024-10-07,41,41,41,3
6724,M009284,2024-10-14,42,65,65,5
6724,M009284,2024-10-21,43,58,58,2
6724,M009284,2024-10-28,44,99,99,2
6724,M009284,2024-11-04,45,54,54,5
6724,M009284,2024-11-11,46,68,68,10
6724,M009284,2024-11-18,47,54,54,2
6724,M009284,2024-11-25,48,85,85,1
6724,M009284,2024-12-09,50,80,80,2
6724,M009284,2024-12-23,52,58,58,1
6724,M009284,2024-12-30,1,86,66,10
6724,M009284,2025-01-06,2,74,74,1
6724,M009284,2025-01-13,3,86,86,2
6724,M009284,2025-02-03,6,68,68,4
6724,M009284,2025-02-10,7,70,70,2
6724,M009284,2025-02-24,9,65,65,1
6724,M009284,2025-03-03,10,91,91,1
6724,M009284,2025-03-17,12,78,78,1
6724,M009284,2025-03-24,13,84,84,11
6724,M009284,2025-03-31,14,63,63,1
6724,M009284,2025-04-07,15,80,80,4
6724,M009284,2025-04-14,16,74,74,9
6724,M009284,2025-04-21,17,50,50,8
6724,M009284,2025-04-28,18,46,46,4
6724,M009284,2025-05-05,19,53,53,1
6724,M009284,2025-05-12,20,38,38,1
6724,M009284,2025-05-19,21,53,53,1
6724,M009284,2025-05-26,22,72,72,3
6724,M009284,2025-06-09,24,50,50,2
6724,M009284,2025-06-30,27,46,46,3
6724,M009284,2025-07-14,29,46,46,1
6724,M009284,2025-07-21,30,35,35,9
6724,M009284,2025-07-28,31,56,56,5
6724,M009284,2025-08-04,32,48,48,4
6724,M009284,2025-08-11,33,50,27,3
6724,M009284,2025-08-18,34,32,32,3
6724,M009284,2025-09-01,36,35,35,4
6724,M009284,2025-09-08,37,37,37,3
6724,M009284,2025-09-22,39,32,32,1
6724,M009284,2025-09-29,40,40,40,2
6724,M009284,2025-10-13,42,29,29,5
6724,M009284,2025-10-27,44,42,36,1
6724,M009284,2025-11-10,46,38,38,1
6724,M009284,2025-11-17,47,34,34,1
6724,M009284,2025-11-24,48,28,28,4
6724,M009284,2025-12-01,49,42,42,4
6724,M009284,2025-12-08,50,48,48,1
6724,M009284,2025-12-15,51,40,35,4
6724,M012706,2024-01-01,1,20,17,2
6724,M012706,2024-01-08,2,18,18,5
6724,M012706,2024-01-22,4,14,14,3
6724,M012706,2024-01-29,5,27,27,5
6724,M012706,2024-02-05,6,20,20,11
6724,M012706,2024-02-12,7,19,19,2
6724,M012706,2024-02-19,8,17,17,13
6724,M012706,2024-02-26,9,22,22,2
6724,M012706,2024-03-11,11,25,25,2
6724,M012706,2024-03-18,12,22,22,1
6724,M012706,2024-03-25,13,22,22,9
6724,M012706,2024-04-08,15,24,24,1
6724,M012706,2024-04-15,16,23,23,4
6724,M012706,2024-04-22,17,22,22,1
6724,M012706,2024-04-29,18,30,17,3
6724,M012706,2024-05-06,19,20,20,4
6724,M012706,2024-05-13,20,19,19,2
6724,M012706,2024-05-20,21,20,20,4
6724,M012706,2024-05-27,22,18,18,4
6724,M012706,2024-06-03,23,24,24,1
6724,M012706,2024-06-10,24,17,17,2
6724,M012706,2024-06-24,26,13,13,2
6724,M012706,2024-07-01,27,18,18,2
6724,M012706,2024-07-08,28,17,17,1
6724,M012706,2024-07-15,29,21,21,8
6724,M012706,2024-07-22,30,14,11,4
6724,M012706,2024-07-29,31,18,18,3
6724,M012706,2024-08-05,32,18,18,1
6724,M012706,2024-08-19,34,15,15,1
6724,M012706,2024-09-09,37,12,12,3
6724,M012706,2024-09-16,38,13,13,1
6724,M012706,2024-09-23,39,16,16,1
6724,M012706,2024-09-30,40,22,22,3
6724,M012706,2024-10-07,41,15,15,1
6724,M012706,2024-10-14,42,16,16,1
6724,M012706,2024-10-21,43,18,18,3
6724,M012706,2024-10-28,44,23,23,1
6724,M012706,2024-11-04,45,22,22,2
6724,M012706,2024-11-11,46,19,19,2
6724,M012706,2024-11-18,47,18,18,8
6724,M012706,2024-11-25,48,24,24,8
6724,M012706,2024-12-02,49,23,13,4
6724,M012706,2024-12-09,50,22,22,2
6724,M012706,2024-12-16,51,21,21,4
6724,M012706,2024-12-23,52,16,16,2
6724,M012706,2025-01-06,2,21,21,5
6724,M012706,2025-01-13,3,19,19,8
6724,M012706,2025-01-20,4,21,21,1
6724,M012706,2025-01-27,5,25,25,2
6724,M012706,2025-02-03,6,23,23,4
6724,M012706,2025-02-10,7,24,24,4
6724,M012706,2025-02-17,8,30,30,1
6724,M012706,2025-02-24,9,22,22,5
6724,M012706,2025-03-03,10,20,20,5
6724,M012706,2025-03-10,11,26,26,2
6724,M012706,2025-03-17,12,28,28,2
6724,M012706,2025-03-24,13,19,19,8
6724,M012706,2025-04-14,16,32,32,8
6724,M012706,2025-04-21,17,22,22,1
6724,M012706,2025-05-05,19,23,23,4
6724,M012706,2025-05-12,20,24,13,1
6724,M012706,2025-05-19,21,20,20,1
6724,M012706,2025-05-26,22,26,26,1
6724,M012706,2025-06-02,23,23,23,6
6724,M012706,2025-06-09,24,21,21,2
6724,M012706,2025-06-16,25,25,25,6
6724,M012706,2025-06-23,26,24,24,9
6724,M012706,2025-06-30,27,35,35,1
6724,M012706,2025-07-07,28,21,21,7
6724,M012706,2025-07-14,29,16,9,2
6724,M012706,2025-07-21,30,20,20,1
6724,M012706,2025-07-28,31,29,29,3
6724,M012706,2025-08-04,32,20,20,4
6724,M012706,2025-08-11,33,17,17,3
6724,M012706,2025-08-18,34,20,20,11
6724,M012706,2025-08-25,35,23,23,3
6724,M012706,2025-09-08,37,17,17,1
6724,M012706,2025-09-15,38,17,17,8
6724,M012706,2025-09-22,39,20,20,6
6724,M012706,2025-09-29,40,18,18,3
6724,M012706,2025-10-06,41,21,21,1
6724,M012706,2025-10-13,42,17,17,4
6724,M012706,2025-10-20,43,18,18,4
6724,M012706,2025-10-27,44,22,22,1
6724,M012706,2025-11-10,46,19,19,5
6724,M012706,2025-11-17,47,20,20,2
6724,M012706,2025-11-24,48,19,19,4
6724,M012706,2025-12-01,49,24,24,5
6724,M012706,2025-12-08,50,18,18,1
6724,M012706,2025-12-15,51,21,21,3
6724,M012706,2025-12-22,52,27,27,9
6724,M010208,2024-01-01,1,21,21,13
6724,M010208,2024-01-08,2,28,28,7
6724,M010208,2024-01-15,3,30,30,5
6724,M010208,2024-01-22,4,20,20,1
6724,M010208,2024-01-29,5,31,31,1
6724,M010208,2024-02-05,6,23,23,1
6724,M010208,2024-02-12,7,27,27,8
6724,M010208,2024-02-19,8,28,28,3
6724,M010208,2024-02-26,9,30,30,11
6724,M010208,2024-03-04,10,36,36,12
6724,M010208,2024-03-11,11,23,23,7
6724,M010208,2024-03-18,12,22,22,2
6724,M010208,2024-03-25,13,31,31,2
6724,M010208,2024-04-01,14,28,28,2
6724,M010208,2024-04-08,15,36,36,4
6724,M010208,2024-04-15,16,35,35,2
6724,M010208,2024-04-22,17,21,21,1
6724,M010208,2024-05-06,19,26,26,3
6724,M010208,2024-05-13,20,22,22,1
6724,M010208,2024-05-20,21,23,23,2
6724,M010208,2024-05-27,22,38,38,3
6724,M010208,2024-06-10,24,29,29,1
6724,M010208,2024-06-17,25,30,30,1
6724,M010208,2024-06-24,26,27,27,3
6724,M010208,2024-07-01,27,28,28,4
6724,M010208,2024-07-08,28,26,26,6
6724,M010208,2024-07-15,29,23,23,1
6724,M010208,2024-07-22,30,28,28,2
6724,M010208,2024-07-29,31,32,32,4
6724,M010208,2024-08-05,32,24,24,2
6724,M010208,2024-08-19,34,22,22,1
6724,M010208,2024-08-26,35,28,28,3
6724,M010208,2024-09-02,36,22,22,14
6724,M010208,2024-09-09,37,19,10,3
6724,M010208,2024-09-16,38,22,22,1
6724,M010208,2024-09-23,39,21,21,1
6724,M010208,2024-10-07,41,20,20,1
6724,M010208,2024-10-14,42,22,22,1
6724,M010208,2024-10-21,43,25,25,5
6724,M010208,2024-10-28,44,26,26,1
6724,M010208,2024-11-04,45,25,25,3
6724,M010208,2024-11-11,46,26,26,4
6724,M010208,2024-11-18,47,25,25,5
6724,M010208,2024-11-25,48,34,34,2
6724,M010208,2024-12-02,49,17,17,12
6724,M010208,2024-12-09,50,24,24,5
6724,M010208,2024-12-16,51,25,25,2
6724,M010208,2024-12-23,52,24,24,4
6724,M010208,2025-01-06,2,29,29,2
6724,M010208,2025-01-13,3,25,25,3
6724,M010208,2025-01-20,4,25,25,7
6724,M010208,2025-01-27,5,30,30,1
6724,M010208,2025-02-03,6,26,24,10
6724,M010208,2025-02-10,7,26,26,3
6724,M010208,2025-02-17,8,27,27,4
6724,M010208,2025-02-24,9,32,32,5
6724,M010208,2025-03-03,10,24,24,3
6724,M010208,2025-03-10,11,38,38,1
6724,M010208,2025-03-17,12,34,34,4
6724,M010208,2025-03-24,13,33,33,2
6724,M010208,2025-03-31,14,31,31,1
6724,M010208,2025-04-07,15,47,47,4
6724,M010208,2025-04-14,16,32,32,2
6724,M010208,2025-04-21,17,28,28,1
6724,M010208,2025-04-28,18,30,30,3
6724,M010208,2025-05-05,19,35,35,6
6724,M010208,2025-05-12,20,30,30,2
6724,M010208,2025-05-19,21,31,31,2
6724,M010208,2025-05-26,22,35,35,1
6724,M010208,2025-06-02,23,27,27,4
6724,M010208,2025-06-09,24,22,22,2
6724,M010208,2025-06-16,25,25,25,1
6724,M010208,2025-06-23,26,28,28,7
6724,M010208,2025-06-30,27,44,44,2
6724,M010208,2025-07-07,28,24,24,9
6724,M010208,2025-07-14,29,25,25,1
6724,M010208,2025-07-21,30,20,20,2
6724,M010208,2025-07-28,31,24,24,2
6724,M010208,2025-08-04,32,24,24,1
6724,M010208,2025-08-11,33,25,25,1
6724,M010208,2025-08-18,34,18,18,4
6724,M010208,2025-08-25,35,37,37,2
6724,M010208,2025-09-01,36,23,23,2
6724,M010208,2025-09-08,37,20,20,2
6724,M010208,2025-09-22,39,23,12,6
6724,M010208,2025-09-29,40,29,29,1
6724,M010208,2025-10-06,41,23,23,8
6724,M010208,2025-10-13,42,25,25,7
6724,M010208,2025-10-20,43,25,25,4
6724,M010208,2025-10-27,44,25,25,1
6724,M010208,2025-11-03,45,27,27,1
6724,M010208,2025-11-10,46,25,25,18
6724,M010208,2025-11-17,47,21,21,4
6724,M010208,2025-11-24,48,22,22,1
6724,M010208,2025-12-01,49,32,32,1
6724,M010208,2025-12-08,50,25,25,1
6724,M010208,2025-12-15,51,28,28,1
6724,M010208,2025-12-22,52,24,24,6
6724,M010676,2024-01-01,1,88,88,1
6724,M010676,2024-01-08,2,89,89,2
6724,M010676,2024-01-15,3,112,112,4
6724,M010676,2024-01-22,4,88,88,4
6724,M010676,2024-01-29,5,161,161,6
6724,M010676,2024-02-05,6,120,120,1
6724,M010676,2024-02-12,7,93,93,3
6724,M010676,2024-02-19,8,70,70,2
6724,M010676,2024-02-26,9,146,146,8
6724,M010676,2024-03-04,10,84,84,1
6724,M010676,2024-03-11,11,87,87,1
6724,M010676,2024-03-18,12,91,91,6
6724,M010676,2024-03-25,13,123,123,1
6724,M010676,2024-04-01,14,109,109,2
6724,M010676,2024-04-08,15,90,90,4
6724,M010676,2024-04-15,16,97,97,2
6724,M010676,2024-04-22,17,100,100,1
6724,M010676,2024-04-29,18,129,129,3
6724,M010676,2024-05-06,19,110,110,7
6724,M010676,2024-05-20,21,76,76,1
6724,M010676,2024-05-27,22,98,98,3
6724,M010676,2024-06-03,23,85,45,14
6724,M010676,2024-06-10,24,102,102,3
6724,M010676,2024-06-17,25,72,72,1
6724,M010676,2024-06-24,26,95,95,6
6724,M010676,2024-07-01,27,88,88,2
6724,M010676,2024-07-08,28,109,109,1
6724,M010676,2024-07-15,29,85,85,1
6724,M010676,2024-07-22,30,99,99,1
6724,M010676,2024-07-29,31,99,99,2
6724,M010676,2024-08-05,32,86,86,2
6724,M010676,2024-08-12,33,73,73,4
6724,M010676,2024-08-19,34,85,85,2
6724,M010676,2024-08-26,35,93,93,1
6724,M010676,2024-09-02,36,71,71,1
6724,M010676,2024-09-09,37,68,68,1
6724,M010676,2024-09-16,38,66,66,5
6724,M010676,2024-09-23,39,68,68,1
6724,M010676,2024-09-30,40,87,56,2
6724,M010676,2024-10-07,41,71,71,3
6724,M010676,2024-10-14,42,71,71,1
6724,M010676,2024-10-21,43,65,65,2
6724,M010676,2024-10-28,44,91,91,1
6724,M010676,2024-11-04,45,103,103,7
6724,M010676,2024-11-11,46,72,72,1
6724,M010676,2024-11-18,47,83,83,6
6724,M010676,2024-11-25,48,103,103,11
6724,M010676,2024-12-02,49,93,93,5
6724,M010676,2024-12-09,50,90,90,2
6724,M010676,2024-12-16,51,112,112,1
6724,M010676,2024-12-23,52,73,73,7
6724,M010676,2024-12-30,1,164,164,3
6724,M010676,2025-01-06,2,100,100,4
6724,M010676,2025-01-13,3,95,95,1
6724,M010676,2025-01-20,4,83,83,2
6724,M010676,2025-01-27,5,208,208,1
6724,M010676,2025-02-03,6,84,84,5
6724,M010676,2025-02-10,7,96,96,4
6724,M010676,2025-02-17,8,126,126,4
6724,M010676,2025-02-24,9,81,81,3
6724,M010676,2025-03-03,10,106,106,1
6724,M010676,2025-03-10,11,81,81,2
6724,M010676,2025-03-17,12,81,74,2
6724,M010676,2025-03-24,13,72,72,4
6724,M010676,2025-03-31,14,161,161,3
6724,M010676,2025-04-07,15,123,123,1
6724,M010676,2025-04-14,16,107,107,7
6724,M010676,2025-04-21,17,99,99,6
6724,M010676,2025-04-28,18,127,127,5
6724,M010676,2025-05-05,19,77,77,2
6724,M010676,2025-05-12,20,77,77,11
6724,M010676,2025-05-19,21,71,71,3
6724,M010676,2025-05-26,22,122,122,2
6724,M010676,2025-06-02,23,67,67,2
6724,M010676,2025-06-09,24,70,70,2
6724,M010676,2025-06-23,26,88,88,10
6724,M010676,2025-06-30,27,147,147,2
6724,M010676,2025-07-07,28,63,63,1
6724,M010676,2025-07-14,29,98,98,9
6724,M010676,2025-07-21,30,91,91,1
6724,M010676,2025-07-28,31,137,137,6
6724,M010676,2025-08-04,32,98,98,1
6724,M010676,2025-08-11,33,62,62,3
6724,M010676,2025-08-18,34,69,69,4
6724,M010676,2025-08-25,35,113,113,1
6724,M010676,2025-09-01,36,80,80,3
6724,M010676,2025-09-08,37,53,53,1
6724,M010676,2025-09-15,38,72,72,3
6724,M010676,2025-09-22,39,87,59,1
6724,M010676,2025-09-29,40,78,78,9
6724,M010676,2025-10-06,41,54,54,1
6724,M010676,2025-10-13,42,69,69,3
6724,M010676,2025-10-20,43,72,72,2
6724,M010676,2025-10-27,44,71,71,11
6724,M010676,2025-11-03,45,61,61,1
6724,M010676,2025-11-10,46,79,79,1
6724,M010676,2025-11-17,47,75,75,4
6724,M010676,2025-11-24,48,86,86,8
6724,M010676,2025-12-01,49,75,75,2
6724,M010676,2025-12-08,50,95,95,16
6724,M010676,2025-12-15,51,104,104,1
6724,M010676,2025-12-22,52,100,100,1
6724,M010184,2024-01-08,2,41,41,2
6724,M010184,2024-01-15,3,40,40,9
6724,M010184,2024-01-22,4,45,45,7
6724,M010184,2024-01-29,5,70,70,2
6724,M010184,2024-02-05,6,41,41,3
6724,M010184,2024-02-12,7,51,51,4
6724,M010184,2024-02-19,8,44,44,4
6724,M010184,2024-02-26,9,70,70,4
6724,M010184,2024-03-04,10,43,43,5
6724,M010184,2024-03-11,11,59,59,1
6724,M010184,2024-03-25,13,71,71,2
6724,M010184,2024-04-01,14,41,41,5
6724,M010184,2024-04-08,15,41,41,1
6724,M010184,2024-04-15,16,58,58,4
6724,M010184,2024-05-06,19,45,45,3
6724,M010184,2024-05-13,20,49,49,1
6724,M010184,2024-05-20,21,61,61,1
6724,M010184,2024-06-03,23,34,34,1
6724,M010184,2024-06-10,24,35,35,2
6724,M010184,2024-06-17,25,38,38,1
6724,M010184,2024-06-24,26,47,47,8
6724,M010184,2024-07-01,27,36,36,1
6724,M010184,2024-07-08,28,34,34,5
6724,M010184,2024-07-15,29,33,33,2
6724,M010184,2024-07-22,30,53,45,7
6724,M010184,2024-08-05,32,36,36,1
6724,M010184,2024-08-12,33,35,35,2
6724,M010184,2024-08-26,35,50,43,2
6724,M010184,2024-09-02,36,29,29,1
6724,M010184,2024-09-30,40,58,58,6
6724,M010184,2024-10-07,41,35,35,1
6724,M010184,2024-10-21,43,33,33,4
6724,M010184,2024-10-28,44,37,37,2
6724,M010184,2024-11-11,46,30,30,2
6724,M010184,2024-11-25,48,50,32,5
6724,M010184,2024-12-02,49,35,35,4
6724,M010184,2024-12-09,50,31,31,5
6724,M010184,2024-12-16,51,28,28,4
6724,M010184,2024-12-23,52,36,36,1
6724,M010184,2024-12-30,1,61,61,3
6724,M010184,2025-01-06,2,31,31,2
6724,M010184,2025-01-13,3,44,44,2
6724,M010184,2025-01-20,4,37,37,1
6724,M010184,2025-01-27,5,49,49,2
6724,M010184,2025-02-03,6,28,28,5
6724,M010184,2025-02-10,7,31,31,4
6724,M010184,2025-02-17,8,32,32,6
6724,M010184,2025-02-24,9,36,36,2
6724,M010184,2025-03-03,10,44,26,6
6724,M010184,2025-03-10,11,32,32,1
6724,M010184,2025-03-17,12,40,40,12
6724,M010184,2025-03-31,14,68,68,5
6724,M010184,2025-04-14,16,59,59,2
6724,M010184,2025-04-21,17,33,33,3
6724,M010184,2025-05-05,19,40,40,5
6724,M010184,2025-05-12,20,51,51,8
6724,M010184,2025-05-26,22,43,43,1
6724,M010184,2025-06-02,23,34,34,3
6724,M010184,2025-06-16,25,35,35,4
6724,M010184,2025-06-23,26,26,26,7
6724,M010184,2025-06-30,27,58,58,3
6724,M010184,2025-07-07,28,27,27,2
6724,M010184,2025-07-28,31,42,42,1
6724,M010184,2025-08-04,32,32,32,7
6724,M010184,2025-08-11,33,26,26,7
6724,M010184,2025-08-18,34,30,30,1
6724,M010184,2025-08-25,35,25,25,1
6724,M010184,2025-09-08,37,24,24,2
6724,M010184,2025-09-15,38,26,26,2
6724,M010184,2025-09-22,39,23,23,1
6724,M010184,2025-09-29,40,34,34,1
6724,M010184,2025-10-13,42,25,25,1
6724,M010184,2025-10-20,43,21,21,5
6724,M010184,2025-10-27,44,30,30,2
6724,M010184,2025-11-03,45,30,30,1
6724,M010184,2025-11-10,46,27,27,2
6724,M010184,2025-12-15,51,24,24,2
6724,M010038,2024-01-01,1,113,113,4
6724,M010038,2024-01-08,2,109,109,1
6724,M010038,2024-01-15,3,116,116,3
6724,M010038,2024-01-22,4,111,111,1
6724,M010038,2024-01-29,5,189,189,3
6724,M010038,2024-02-05,6,118,118,3
6724,M010038,2024-02-12,7,105,105,3
6724,M010038,2024-02-19,8,143,143,2
6724,M010038,2024-02-26,9,178,178,1
6724,M010038,2024-03-11,11,94,94,9
6724,M010038,2024-04-01,14,124,124,6
6724,M010038,2024-04-08,15,139,139,2
6724,M010038,2024-04-15,16,121,121,2
6724,M010038,2024-04-22,17,103,103,1
6724,M010038,2024-04-29,18,104,104,3
6724,M010038,2024-05-06,19,96,96,1
6724,M010038,2024-05-13,20,148,148,10
6724,M010038,2024-05-20,21,69,69,4
6724,M010038,2024-05-27,22,110,110,13
6724,M010038,2024-06-03,23,104,104,4
6724,M010038,2024-06-10,24,116,116,5
6724,M010038,2024-06-17,25,122,122,5
6724,M010038,2024-06-24,26,110,110,9
6724,M010038,2024-07-01,27,81,81,10
6724,M010038,2024-07-08,28,99,99,2
6724,M010038,2024-07-22,30,100,100,4
6724,M010038,2024-08-05,32,91,91,2
6724,M010038,2024-08-12,33,83,51,2
6724,M010038,2024-08-19,34,101,101,13
6724,M010038,2024-08-26,35,98,98,11
6724,M010038,2024-09-02,36,78,78,1
6724,M010038,2024-09-09,37,76,76,1
6724,M010038,2024-09-16,38,80,80,2
6724,M010038,2024-09-23,39,53,53,1
6724,M010038,2024-09-30,40,85,85,2
6724,M010038,2024-10-07,41,62,62,4
6724,M010038,2024-10-14,42,57,57,1
6724,M010038,2024-10-21,43,87,87,1
6724,M010038,2024-11-04,45,95,95,1
6724,M010038,2024-11-11,46,81,81,4
6724,M010038,2024-11-18,47,87,87,5
6724,M010038,2024-12-02,49,99,99,2
6724,M010038,2024-12-09,50,109,109,1
6724,M010038,2024-12-16,51,95,95,1
6724,M010038,2024-12-23,52,92,92,4
6724,M010038,2025-01-06,2,103,103,5
6724,M010038,2025-01-13,3,123,123,6
6724,M010038,2025-01-20,4,98,98,2
6724,M010038,2025-02-03,6,120,120,3
6724,M010038,2025-02-10,7,140,140,1
6724,M010038,2025-02-17,8,109,109,5
6724,M010038,2025-02-24,9,117,117,3
6724,M010038,2025-03-03,10,99,99,5
6724,M010038,2025-03-17,12,97,80,5
6724,M010038,2025-03-31,14,149,134,9
6724,M010038,2025-04-07,15,125,72,1
6724,M010038,2025-04-21,17,108,108,1
6724,M010038,2025-05-05,19,103,103,2
6724,M010038,2025-05-12,20,93,93,1
6724,M010038,2025-05-26,22,130,130,4
6724,M010038,2025-06-02,23,93,93,1
6724,M010038,2025-06-16,25,93,93,4
6724,M010038,2025-06-23,26,85,85,1
6724,M010038,2025-06-30,27,116,116,1
6724,M010038,2025-07-07,28,82,82,3
6724,M010038,2025-07-14,29,95,95,5
6724,M010038,2025-07-21,30,87,87,12
6724,M010038,2025-07-28,31,104,104,2
6724,M010038,2025-08-04,32,72,72,1
6724,M010038,2025-08-11,33,73,73,3
6724,M010038,2025-08-18,34,62,62,13
6724,M010038,2025-08-25,35,96,96,1
6724,M010038,2025-09-01,36,75,64,2
6724,M010038,2025-09-15,38,87,87,5
6724,M010038,2025-09-22,39,71,65,2
6724,M010038,2025-09-29,40,110,110,1
6724,M010038,2025-10-06,41,93,93,1
6724,M010038,2025-10-13,42,59,59,3
6724,M010038,2025-10-20,43,68,68,1
6724,M010038,2025-10-27,44,86,86,3
6724,M010038,2025-11-03,45,56,56,2
6724,M010038,2025-11-10,46,77,77,6
6724,M010038,2025-11-24,48,78,78,7
6724,M010038,2025-12-01,49,75,75,1
6724,M010038,2025-12-08,50,97,97,13
6724,M010038,2025-12-22,52,103,103,5
6724,M009364,2024-01-01,1,17,17,3
6724,M009364,2024-01-08,2,23,23,1
6724,M009364,2024-01-15,3,22,22,2
6724,M009364,2024-01-22,4,22,22,1
6724,M009364,2024-01-29,5,29,29,2
6724,M009364,2024-02-05,6,20,20,3
6724,M009364,2024-02-12,7,25,25,2
6724,M009364,2024-02-19,8,19,19,15
6724,M009364,2024-02-26,9,36,36,1
6724,M009364,2024-03-04,10,21,21,6
6724,M009364,2024-03-11,11,26,26,12
6724,M009364,2024-03-18,12,22,22,1
6724,M009364,2024-03-25,13,31,31,1
6724,M009364,2024-04-01,14,16,16,2
6724,M009364,2024-04-08,15,26,26,2
6724,M009364,2024-04-15,16,40,40,1
6724,M009364,2024-04-22,17,26,26,3
6724,M009364,2024-04-29,18,31,31,2
6724,M009364,2024-05-06,19,24,24,1
6724,M009364,2024-05-13,20,19,19,5
6724,M009364,2024-05-20,21,21,21,1
6724,M009364,2024-05-27,22,25,25,3
6724,M009364,2024-06-03,23,22,22,4
6724,M009364,2024-06-10,24,20,20,4
6724,M009364,2024-06-17,25,31,31,1
6724,M009364,2024-06-24,26,19,19,2
6724,M009364,2024-07-01,27,18,10,1
6724,M009364,2024-07-08,28,16,16,4
6724,M009364,2024-07-15,29,14,12,21
6724,M009364,2024-07-22,30,20,11,1
6724,M009364,2024-07-29,31,17,17,1
6724,M009364,2024-08-05,32,19,19,1
6724,M009364,2024-08-12,33,19,19,1
6724,M009364,2024-08-19,34,16,16,5
6724,M009364,2024-08-26,35,25,25,1
6724,M009364,2024-09-02,36,18,18,2
6724,M009364,2024-09-09,37,17,17,3
6724,M009364,2024-09-16,38,14,14,2
6724,M009364,2024-09-23,39,19,19,4
6724,M009364,2024-09-30,40,23,19,5
6724,M009364,2024-10-07,41,17,17,5
6724,M009364,2024-10-14,42,15,15,8
6724,M009364,2024-10-21,43,13,13,4
6724,M009364,2024-10-28,44,21,21,10
6724,M009364,2024-11-04,45,10,10,1
6724,M009364,2024-11-11,46,17,17,4
6724,M009364,2024-11-18,47,16,16,2
6724,M009364,2024-11-25,48,21,21,4
6724,M009364,2024-12-02,49,23,23,1
6724,M009364,2024-12-09,50,14,14,2
6724,M009364,2024-12-16,51,19,19,2
